Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,CK_In,CK_Out,CK_Str,Cmp,Off,Blocks,Season
1,Keyliane Abdallah,FRA,['FW'],Marseille,17,2006,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2023-2024
2,Yunis Abdelhamid,MAR,['DF'],Reims,35,1987,30.9,1836,1650,178,75,2,13,3,29,0,0,0,0,1552,8,20,2023-2024
3,Salis Abdul Samed,GHA,['MF'],Lens,23,2000,16.9,895,875,18,17,0,1,3,1,0,0,0,0,796,2,17,2023-2024
4,Laurent Abergel,FRA,['MF'],Lorient,30,1993,31.8,1836,1743,88,68,6,13,34,14,0,0,0,0,1551,5,25,2023-2024
5,Matthis Abline,FRA,['FW'],Nantes,20,2003,11.6,231,218,12,0,2,1,7,1,0,0,0,0,162,1,11,2023-2024
6,Zakaria Aboukhlal,MAR,"['MF', 'FW']",Toulouse,23,2000,8.4,196,185,11,1,0,0,5,9,0,0,0,0,140,0,7,2023-2024
7,Akor Adams,NGA,['FW'],Montpellier,23,2000,25.0,385,375,10,0,2,1,12,1,0,0,0,0,250,0,20,2023-2024
8,Nathaniel Adjei,GHA,['DF'],Lorient,20,2002,13.8,669,628,40,27,0,3,2,11,0,0,0,0,578,1,5,2023-2024
9,Adryelson,BRA,"['DF', 'FW']",Lyon,25,1998,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,2023-2024
10,Adson,BRA,"['MF', 'FW']",Nantes,22,2000,2.6,130,128,2,0,0,0,2,2,0,0,0,0,115,0,2,2023-2024
11,Emmanuel Agbadou,CIV,['DF'],Reims,26,1997,28.8,1838,1728,106,50,5,11,6,48,0,0,0,0,1599,4,11,2023-2024
12,Ruben Aguilar,FRA,['DF'],Lens,30,1993,21.4,1282,1094,185,17,3,1,75,168,0,0,0,0,1044,3,35,2023-2024
13,Tosin Aiyegun,BEN,"['MF', 'FW']",Lorient,25,1998,10.0,203,193,7,0,0,0,8,1,0,0,0,0,154,3,4,2023-2024
14,Sergio Akieme,ESP,['DF'],Reims,25,1997,9.1,350,287,61,3,0,0,21,57,0,0,0,0,277,2,8,2023-2024
15,Maghnes Akliouche,FRA,"['MF', 'FW']",Monaco,21,2002,17.9,833,773,54,12,8,2,54,3,37,14,8,0,645,6,24,2023-2024
16,Paul Akouokou,CIV,['MF'],Lyon,25,1997,3.4,185,183,2,2,0,0,0,0,0,0,0,0,158,0,2,2023-2024
17,Aboubacar Ali,COM,"['MF', 'FW']",Strasbourg,17,2006,1.4,34,34,0,0,0,0,6,0,0,0,0,0,22,0,1,2023-2024
18,Mohamed Ali Cho,FRA,['FW'],Nice,19,2004,9.6,268,245,22,6,1,0,44,0,16,8,7,0,193,1,8,2023-2024
19,Nabil Alioui,FRA,"['MF', 'FW']",Le Havre,24,1999,11.2,358,289,66,17,6,1,54,1,36,23,13,0,228,3,14,2023-2024
20,Jim Allevinah,GAB,"['MF', 'DF']",Clermont Foot,28,1995,20.7,743,675,65,2,1,0,47,57,1,0,0,0,589,3,17,2023-2024
21,Skelly Alvero,FRA,['MF'],Lyon,21,2002,4.7,193,190,2,2,1,1,2,0,0,0,0,0,159,1,2,2023-2024
22,Papa Amadou Diallo,SEN,['FW'],Metz,19,2004,9.9,257,255,2,1,2,0,14,1,0,0,0,0,167,0,7,2023-2024
23,Jordan Amavi,FRA,['DF'],Brest,29,1994,1.0,54,43,11,3,0,0,1,8,0,0,0,0,47,0,1,2023-2024
24,Kelvin Amian,FRA,['DF'],Nantes,25,1998,8.9,350,266,84,8,1,0,14,76,0,0,0,0,268,0,15,2023-2024
25,Michael Amir Murillo,PAN,['DF'],Marseille,27,1996,11.1,602,517,84,13,0,1,16,71,0,0,0,0,492,1,10,2023-2024
26,Benjamin André,FRA,['MF'],Lille,32,1990,28.6,1919,1855,58,57,5,19,19,1,0,0,0,0,1598,6,34,2023-2024
27,Komnen Andrić,SRB,['FW'],Clermont Foot,28,1995,1.9,59,54,5,0,0,0,1,0,0,0,0,0,45,0,0,2023-2024
28,Ângelo,BRA,"['FW', 'MF']",Strasbourg,18,2004,12.2,426,410,15,3,4,1,42,4,5,3,1,0,300,1,13,2023-2024
29,Stredair Appuah,FRA,"['FW', 'MF']",Nantes,19,2004,0.9,23,23,0,0,0,0,2,0,0,0,0,0,14,0,2,2023-2024
30,Yoël Armougom,FRA,"['DF', 'MF']",Clermont Foot,25,1998,2.6,131,114,17,1,0,0,14,16,0,0,0,0,97,0,3,2023-2024
31,Hákon Arnar Haraldsson,ISL,"['FW', 'MF']",Lille,20,2003,14.3,549,525,21,6,3,4,7,4,2,1,0,0,451,3,13,2023-2024
32,Mohamed El Arouch,FRA,['FW'],Lyon,19,2004,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2023-2024
33,Marco Asensio,ESP,"['MF', 'FW']",Paris S-G,27,1996,12.4,656,598,55,10,6,6,52,8,31,11,10,0,545,3,13,2023-2024
34,Joel Asoro,SWE,"['FW', 'MF']",Metz,24,1999,9.4,147,136,10,4,0,0,19,1,2,2,0,0,94,1,10,2023-2024
35,Lorenz Assignon,TOG,['DF'],Rennes,23,2000,11.2,600,491,109,13,0,1,22,96,0,0,0,0,516,0,12,2023-2024
36,Youcef Atal,ALG,['DF'],Nice,27,1996,4.0,238,215,22,6,2,0,6,16,0,0,0,0,214,1,1,2023-2024
37,Valentin Atangana Edoa,FRA,['MF'],Reims,17,2005,6.2,179,171,7,1,0,0,5,6,0,0,0,0,155,1,3,2023-2024
38,Arthur Atta,FRA,"['MF', 'FW']",Metz,20,2003,10.3,401,378,20,10,1,4,10,6,1,1,0,0,301,3,11,2023-2024
39,Pierre-Emerick Aubameyang,GAB,['FW'],Marseille,34,1989,29.1,660,608,48,1,3,0,42,4,0,0,0,0,444,4,27,2023-2024
40,André Ayew,GHA,['FW'],Le Havre,33,1989,12.3,266,244,19,0,0,0,4,1,0,0,0,0,197,3,10,2023-2024
41,Neil El Aynaoui,MAR,['MF'],Lens,22,2001,17.4,670,660,9,8,2,0,7,1,0,0,0,0,576,1,6,2023-2024
42,Abdellah Baallal,MAR,['MF'],Clermont Foot,18,2004,0.0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,2023-2024
43,Shavy Babicka,GAB,"['FW', 'MF']",Toulouse,23,2000,4.1,127,122,3,0,0,0,13,3,0,0,0,0,77,2,10,2023-2024
44,Aliou Badara Baldé,GUI,"['FW', 'DF']",Nice,20,2002,0.8,30,29,1,0,1,0,4,0,1,0,0,0,15,0,2,2023-2024
45,Tiemoué Bakayoko,FRA,['MF'],Lorient,28,1994,14.6,637,619,17,16,1,3,1,1,0,0,0,0,550,1,11,2023-2024
46,Dilane Bakwa,FRA,"['FW', 'MF']",Strasbourg,20,2002,24.2,862,705,154,49,9,5,155,33,72,43,22,1,587,3,28,2023-2024
47,Carlos Baleba,CMR,['MF'],Lille,19,2004,0.7,45,45,0,0,0,0,0,0,0,0,0,0,39,0,0,2023-2024
48,Leonardo Balerdi,ARG,['DF'],Marseille,24,1999,25.2,1628,1560,64,51,0,14,2,4,1,0,0,0,1402,4,12,2023-2024
49,Folarin Balogun,USA,['FW'],Monaco,22,2001,18.8,365,333,25,1,3,1,7,0,0,0,0,0,263,7,15,2023-2024
50,Mohamed Bamba,CIV,['FW'],Lorient,21,2001,12.6,256,228,25,0,0,0,2,1,0,0,0,0,185,3,14,2023-2024
51,Mamady Bangré,BFA,"['FW', 'MF']",Toulouse,22,2001,1.1,74,74,0,0,0,0,4,0,0,0,0,0,59,0,3,2023-2024
52,Bradley Barcola,FRA,['FW'],Lyon,20,2002,3.0,90,90,0,0,0,1,0,0,0,0,0,0,70,0,2,2023-2024
53,Bradley Barcola,FRA,"['FW', 'MF']",Paris S-G,20,2002,15.2,562,553,5,2,4,1,18,3,0,0,0,0,436,4,16,2023-2024
54,Melvin Bard,FRA,['DF'],Nice,22,2000,29.5,1784,1509,266,32,0,2,70,233,1,1,0,0,1457,9,41,2023-2024
55,Steven Baseya,FRA,['DF'],Strasbourg,18,2005,0.1,12,11,1,1,0,0,0,0,0,0,0,0,11,0,0,2023-2024
56,Mohamed Bechikh,FRA,"['FW', 'MF']",Strasbourg,18,2005,0.2,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,2023-2024
57,Yanis Begraoui,MAR,"['FW', 'MF']",Toulouse,22,2001,3.3,97,89,6,1,0,0,5,1,2,0,1,0,70,2,1,2023-2024
58,Jérémie Bela,ANG,"['MF', 'FW']",Clermont Foot,30,1993,2.3,100,94,6,1,0,0,14,2,3,2,0,0,70,0,5,2023-2024
59,Reda Belahyane,MAR,['MF'],Nice,19,2004,0.3,15,15,0,0,0,0,0,0,0,0,0,0,13,0,1,2023-2024
60,Alaa Bellaarouch,MAR,['GK'],Strasbourg,21,2002,15.0,504,404,97,36,0,1,0,0,0,0,0,0,352,3,1,2023-2024
61,Jean-Ricner Bellegarde,HAI,"['MF', 'FW']",Strasbourg,25,1998,3.0,96,88,6,1,0,0,8,0,5,3,2,0,67,2,1,2023-2024
62,Jeanuël Belocian,FRA,['DF'],Rennes,18,2005,16.1,862,807,55,9,0,5,13,43,0,0,0,0,759,0,8,2023-2024
63,Eliesse Ben Seghir,MAR,"['MF', 'FW']",Monaco,18,2005,4.8,215,206,8,2,2,2,13,4,1,0,1,0,174,1,4,2023-2024
64,Wissam Ben Yedder,FRA,['FW'],Monaco,32,1990,25.7,752,698,51,3,12,2,9,3,0,0,0,0,555,3,25,2023-2024
65,Saïd Benrahma,ALG,"['FW', 'MF']",Lyon,27,1995,8.6,349,313,34,7,2,1,67,2,25,20,4,0,238,2,12,2023-2024
66,Nabil Bentaleb,ALG,['MF'],Lille,28,1994,21.9,1454,1405,45,42,4,18,6,2,1,1,0,0,1248,4,15,2023-2024
67,Lucas Beraldo,BRA,['DF'],Paris S-G,19,2003,11.2,968,912,56,22,1,3,2,33,0,0,0,0,867,0,10,2023-2024
68,Dimitry Bertaud,COD,['GK'],Montpellier,25,1998,4.0,142,103,38,15,0,0,0,0,0,0,0,0,91,1,0,2023-2024
69,Marco Bizot,NED,['GK'],Brest,32,1991,32.0,1100,845,251,63,0,1,0,0,0,0,0,0,826,4,0,2023-2024
70,Rubén Blanco,ESP,['GK'],Marseille,28,1995,1.3,51,36,15,5,0,0,0,0,0,0,0,0,43,0,0,2023-2024
71,Ludovic Blas,FRA,"['FW', 'MF']",Rennes,25,1997,17.4,506,468,36,14,1,4,53,4,18,6,5,0,395,2,12,2023-2024
72,Myron Boadu,NED,['FW'],Monaco,22,2001,0.9,15,15,0,0,0,0,0,0,0,0,0,0,10,0,0,2023-2024
73,Jeremie Boga,CIV,['FW'],Nice,26,1997,22.2,753,676,73,7,3,1,88,5,61,30,24,1,583,4,18,2023-2024
74,Adama Bojang,GAM,['FW'],Reims,19,2004,0.9,27,23,4,0,0,0,1,0,0,0,0,0,17,0,3,2023-2024
75,Neto Borges,BRA,['DF'],Clermont Foot,26,1996,28.0,1422,1213,209,9,3,3,79,195,1,0,0,0,1148,0,27,2023-2024
76,Saïmon Bouabré,FRA,['MF'],Monaco,17,2006,0.5,17,17,0,0,0,0,0,0,0,0,0,0,15,0,1,2023-2024
77,Ayyoub Bouaddi,FRA,['MF'],Lille,15,2007,1.5,115,115,0,0,0,0,2,0,0,0,0,0,103,0,3,2023-2024
78,Badredine Bouanani,ALG,['FW'],Nice,18,2004,1.8,70,70,0,0,0,1,8,0,0,0,0,0,54,0,3,2023-2024
79,Badredine Bouanani,ALG,['MF'],Lorient,18,2004,4.9,180,161,18,6,0,4,10,6,6,3,1,0,146,1,8,2023-2024
80,Mohamed Bouchenna,FRA,"['MF', 'FW']",Clermont Foot,17,2006,0.3,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0,2023-2024
81,Hicham Boudaoui,ALG,['MF'],Nice,23,1999,17.9,717,703,11,8,3,0,23,1,1,0,0,0,601,3,18,2023-2024
82,Benjamin Bourigeaud,FRA,"['MF', 'FW']",Rennes,29,1994,26.9,1566,1354,207,62,7,14,165,45,96,33,48,0,1197,5,34,2023-2024
83,Bilal Boutobba,FRA,"['FW', 'MF']",Clermont Foot,24,1998,10.3,395,367,27,11,5,0,57,4,12,10,2,0,273,1,16,2023-2024
84,Hugo Boutsingkham,FRA,"['MF', 'FW']",Nantes,20,2003,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2023-2024
85,Bilal Brahimi,ALG,['FW'],Nice,23,2000,0.1,13,11,2,1,0,0,2,0,1,0,0,0,10,0,0,2023-2024
86,Bilal Brahimi,ALG,"['FW', 'MF']",Brest,23,2000,2.5,122,114,8,1,1,1,32,3,4,3,1,0,72,0,8,2023-2024
87,Lilian Brassier,FRA,['DF'],Brest,23,1999,29.7,1810,1755,54,53,2,20,5,1,0,0,0,0,1503,1,10,2023-2024
88,Maxime Busi,BEL,"['FW', 'DF']",Reims,23,1999,1.8,95,73,22,0,0,1,4,22,0,0,0,0,71,0,3,2023-2024
89,Marcin Bułka,POL,['GK'],Nice,23,1999,34.0,1235,1039,194,47,0,2,0,0,0,0,0,0,1060,2,5,2023-2024
90,Rémy Cabella,FRA,"['FW', 'MF']",Lille,33,1990,16.4,908,803,98,31,3,1,51,22,36,8,12,0,732,7,15,2023-2024
91,Duje Ćaleta-Car,CRO,['DF'],Lyon,26,1996,22.1,1204,1183,20,16,0,9,0,3,0,0,0,0,1051,1,3,2023-2024
92,Lamine Camara,SEN,['MF'],Metz,19,2004,25.1,983,840,140,61,1,19,119,3,74,33,40,0,715,3,20,2023-2024
93,Mahdi Camara,FRA,['MF'],Brest,25,1998,22.4,852,801,51,3,0,2,45,5,0,0,0,0,693,0,21,2023-2024
94,Mohamed Camara,MLI,['MF'],Monaco,23,2000,11.5,769,749,18,17,1,3,1,0,1,0,0,0,707,2,13,2023-2024
95,Axel Camblan,FRA,['FW'],Brest,19,2003,1.0,22,21,1,0,0,0,1,1,0,0,0,0,18,0,0,2023-2024
96,Fali Candé,GNB,['DF'],Metz,25,1998,20.5,799,723,73,37,0,18,8,35,1,0,1,0,628,3,8,2023-2024
97,Gino Caoki,FRA,['MF'],Lorient,19,2004,0.1,4,3,1,1,0,0,1,0,0,0,0,0,2,0,0,2023-2024
98,Maxence Caqueret,FRA,['MF'],Lyon,23,2000,33.6,2009,1877,124,51,9,11,86,9,44,10,25,0,1661,8,46,2023-2024
99,Igor Carioca,BRA,"['DF', 'MF']",Lorient,26,1996,2.9,162,134,28,4,1,1,10,24,0,0,0,0,115,0,15,2023-2024
100,Antonin Cartillier,FRA,['DF'],Monaco,19,2004,0.1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2023-2024
101,Josué Casimir,HAI,"['FW', 'DF']",Le Havre,21,2001,22.4,781,675,103,5,1,1,52,88,2,0,0,0,572,3,26,2023-2024
102,Cristian Cásseres Jr.,VEN,['MF'],Toulouse,23,2000,21.6,1030,961,67,39,3,6,22,10,10,4,3,0,837,2,24,2023-2024
103,Jean-Charles Castelletto,CMR,['DF'],Nantes,28,1995,27.4,1340,1267,71,24,1,2,20,47,0,0,0,0,1147,2,10,2023-2024
104,Maximiliano Caufriez,BEL,['DF'],Clermont Foot,26,1997,18.4,892,799,91,31,2,4,4,14,0,0,0,0,780,2,5,2023-2024
105,Ivan Cavaleiro,POR,['FW'],Lille,29,1993,8.6,282,267,15,4,0,1,29,0,11,6,0,0,207,0,6,2023-2024
106,Fabien Centonze,FRA,['DF'],Nantes,27,1996,1.0,51,45,6,0,0,0,7,6,0,0,0,0,37,0,0,2023-2024
107,Fares Chaïbi,ALG,"['FW', 'MF']",Toulouse,20,2002,0.6,40,38,2,0,0,0,7,0,2,1,1,0,28,0,0,2023-2024
108,Muhammed Cham,AUT,"['MF', 'FW']",Clermont Foot,22,2000,28.4,1327,1154,162,67,14,6,118,9,71,28,36,1,1055,11,31,2023-2024
109,Brendan Chardonnet,FRA,['DF'],Brest,28,1994,33.0,1824,1763,58,55,1,25,13,3,0,0,0,0,1511,3,14,2023-2024
110,Jhoanner Chávez,ECU,['DF'],Lens,21,2002,5.3,222,173,49,2,0,2,13,47,0,0,0,0,173,0,8,2023-2024
111,Rayan Cherki,FRA,"['MF', 'FW']",Lyon,19,2003,19.1,1069,945,121,24,15,24,71,15,66,22,15,0,830,3,31,2023-2024
112,Lucas Chevalier,FRA,['GK'],Lille,21,2001,33.0,1186,956,226,103,1,3,0,0,0,0,0,0,914,4,0,2023-2024
113,Pedro Chirivella,ESP,['MF'],Nantes,26,1997,28.8,1743,1628,105,67,7,10,29,4,13,8,2,0,1494,10,13,2023-2024
114,Joris Chotard,FRA,['MF'],Montpellier,21,2001,28.7,1179,1113,62,55,6,19,33,3,3,0,3,0,961,4,27,2023-2024
115,Djaoui Cissé,FRA,['MF'],Rennes,19,2004,0.0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,2023-2024
116,Ibrahim Cissoko,NED,"['FW', 'MF']",Toulouse,20,2003,2.7,116,114,2,0,0,0,20,2,0,0,0,0,89,0,4,2023-2024
117,Alexis Claude-Maurice,FRA,['MF'],Nice,25,1998,5.6,253,235,18,6,0,0,26,2,10,4,6,0,202,0,9,2023-2024
118,Jonathan Clauss,FRA,['DF'],Marseille,30,1992,23.0,1526,1227,290,36,1,4,159,201,53,0,48,0,1153,9,39,2023-2024
119,Marcus Coco,FRA,"['DF', 'FW']",Nantes,27,1996,16.5,641,561,78,3,3,1,46,75,0,0,0,0,473,2,15,2023-2024
120,Maxime Colin,FRA,['DF'],Metz,31,1991,20.4,925,684,235,19,0,2,34,216,0,0,0,0,660,6,30,2023-2024
121,Eray Cömert,SUI,['DF'],Nantes,25,1998,22.2,1064,1007,57,37,1,19,3,3,0,0,0,0,941,0,10,2023-2024
122,Alois Confais,FRA,"['MF', 'FW']",Le Havre,26,1996,0.1,9,7,2,2,0,0,1,0,0,0,0,0,7,0,0,2023-2024
123,Joaquín Correa,ARG,"['FW', 'MF']",Marseille,28,1994,4.8,167,163,3,1,1,0,1,2,0,0,0,0,131,1,10,2023-2024
124,Oscar Cortés,COL,"['FW', 'MF']",Lens,19,2003,0.5,26,26,0,0,0,0,2,0,0,0,0,0,18,0,0,2023-2024
125,David Costa,POR,['MF'],Lens,22,2001,16.6,726,664,56,15,3,0,77,3,38,14,22,0,570,6,19,2023-2024
126,Logan Costa,CPV,['DF'],Toulouse,22,2001,29.4,1784,1676,106,52,0,14,12,19,0,0,0,0,1491,2,14,2023-2024
127,Grégoire Coudert,FRA,['GK'],Brest,24,1999,2.0,80,60,20,10,0,0,0,0,0,0,0,0,55,0,0,2023-2024
128,Mamadou Coulibaly,FRA,['MF'],Monaco,19,2004,1.3,70,69,1,0,0,0,1,1,0,0,0,0,56,0,1,2023-2024
129,Tanguy Coulibaly,FRA,"['FW', 'MF']",Montpellier,22,2001,6.9,172,165,6,0,0,0,8,5,0,0,0,0,137,1,3,2023-2024
130,Nicolas Cozza,FRA,['DF'],Nantes,24,1999,9.9,366,282,83,3,0,0,13,80,0,0,0,0,270,1,8,2023-2024
131,Trévis Dago,CIV,"['FW', 'MF']",Lille,18,2005,0.3,4,4,0,0,0,0,1,0,0,0,0,0,2,0,0,2023-2024
132,Thijs Dallinga,NED,['FW'],Toulouse,22,2000,27.9,621,591,28,1,0,7,14,2,0,0,0,0,416,2,24,2023-2024
133,Kevin Danso,AUT,['DF'],Lens,24,1998,29.5,1719,1602,114,70,0,3,3,7,0,0,0,0,1508,3,7,2023-2024
134,Dante,BRA,['DF'],Nice,39,1983,31.6,2803,2665,133,69,4,11,10,8,0,0,0,0,2540,5,11,2023-2024
135,Raimane Daou,COM,"['DF', 'MF']",Marseille,18,2004,0.3,13,13,0,0,0,0,0,0,0,0,0,0,11,0,0,2023-2024
136,Mohamed Daramy,DEN,"['FW', 'MF']",Reims,21,2002,18.3,527,499,26,0,7,4,15,12,1,0,0,0,401,2,23,2023-2024
137,Achraf Dari,MAR,"['DF', 'FW']",Brest,24,1999,1.3,85,83,2,2,0,0,0,0,0,0,0,0,73,0,0,2023-2024
138,Jonathan David,CAN,['FW'],Lille,23,2000,29.2,655,610,40,2,0,0,2,0,0,0,0,0,537,5,18,2023-2024
139,Thibault De Smet,BEL,['DF'],Reims,25,1998,20.3,1046,878,163,12,0,2,31,149,2,2,0,0,837,5,29,2023-2024
140,Romain Del Castillo,FRA,['FW'],Brest,27,1996,27.7,1469,1255,209,52,9,11,251,45,104,57,45,0,989,5,67,2023-2024
141,Thomas Delaine,FRA,"['DF', 'MF']",Strasbourg,31,1992,22.7,882,699,179,24,2,1,104,146,9,0,8,0,638,4,25,2023-2024
142,Sacha Delaye,FRA,"['MF', 'FW']",Montpellier,21,2002,1.4,48,48,0,0,0,0,3,0,0,0,0,0,38,0,3,2023-2024
143,Karamoko Dembélé,ENG,"['MF', 'FW']",Brest,20,2003,0.2,10,9,1,0,0,0,1,0,1,1,0,0,8,0,0,2023-2024
144,Ousmane Dembélé,FRA,"['MF', 'FW']",Paris S-G,26,1997,16.7,1044,974,65,13,11,4,99,3,49,7,18,0,792,5,24,2023-2024
145,Jessy Deminguet,FRA,"['MF', 'FW']",Strasbourg,25,1998,7.7,258,231,25,13,1,3,9,5,7,2,1,0,221,2,1,2023-2024
146,Rémy Descamps,FRA,['GK'],Nantes,27,1996,6.0,212,123,89,18,0,0,0,0,0,0,0,0,128,0,1,2023-2024
147,Mikkel Desler,DEN,['DF'],Toulouse,28,1995,17.2,944,775,169,20,0,1,30,149,0,0,0,0,788,0,23,2023-2024
148,Arthur Desmas,FRA,['GK'],Le Havre,29,1994,33.0,945,617,324,102,0,0,0,0,0,0,0,0,611,4,2,2023-2024
149,Lamine Diack,SEN,['MF'],Nantes,22,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024
150,Mamadou Diakhon,FRA,"['FW', 'MF']",Reims,17,2005,2.3,48,46,2,0,1,1,4,2,0,0,0,0,38,0,0,2023-2024
151,Bafodé Diakité,FRA,['DF'],Lille,22,2001,18.8,1311,1209,102,45,0,3,3,49,0,0,0,0,1206,0,11,2023-2024
152,Ibrahim Diakité,GUI,['DF'],Reims,19,2003,1.2,85,67,18,2,0,1,9,16,0,0,0,0,57,0,3,2023-2024
153,Oumar Diakité,CIV,['FW'],Reims,19,2003,17.6,305,279,26,1,4,0,3,1,0,0,0,0,239,0,6,2023-2024
154,Habib Diarra,SEN,"['MF', 'FW']",Strasbourg,19,2004,25.6,874,850,23,8,3,4,22,4,3,2,0,0,735,1,13,2023-2024
155,Moussa Diarra,MLI,['DF'],Toulouse,22,2000,15.5,680,587,90,25,1,2,16,59,0,0,0,0,550,3,19,2023-2024
156,Krépin Diatta,SEN,"['DF', 'FW']",Monaco,24,1999,13.4,787,629,152,16,0,5,39,126,10,4,4,0,602,6,13,2023-2024
157,Mory Diaw,SEN,['GK'],Clermont Foot,30,1993,30.0,1245,952,289,113,1,7,0,0,0,0,0,0,848,4,1,2023-2024
158,Mahamadou Diawara,FRA,['MF'],Lyon,18,2005,4.0,147,144,2,2,0,0,2,0,0,0,0,0,125,1,4,2023-2024
159,Bamba Dieng,SEN,['FW'],Lorient,23,2000,6.1,117,99,18,0,0,0,5,1,0,0,0,0,90,0,2,2023-2024
160,Guillaume Dietsch,FRA,['GK'],Metz,22,2001,0.8,26,12,14,7,0,0,0,0,0,0,0,0,15,0,0,2023-2024
161,Sinaly Diomande,CIV,['DF'],Lyon,22,2001,9.9,570,554,15,13,1,3,1,2,0,0,0,0,521,1,3,2023-2024
162,Edan Diop,FRA,"['MF', 'DF']",Monaco,18,2004,1.8,97,86,10,1,0,0,2,9,0,0,0,0,71,1,3,2023-2024
163,Sofiane Diop,MAR,['FW'],Nice,23,2000,5.5,176,171,5,2,0,1,13,1,2,2,0,0,143,0,2,2023-2024
164,Andy Diouf,FRA,['MF'],Lens,20,2003,14.6,737,689,45,13,1,0,47,0,32,15,14,0,591,3,27,2023-2024
165,Yehvann Diouf,SEN,['GK'],Reims,23,1999,34.0,1301,1065,227,70,0,3,0,0,0,0,0,0,1020,9,1,2023-2024
166,Chaim El Djebali,TUN,['MF'],Lyon,19,2004,0.1,9,9,0,0,0,0,1,0,0,0,0,0,7,0,1,2023-2024
167,Jeremy Doku,BEL,['FW'],Rennes,21,2002,1.2,49,49,0,0,0,0,1,0,0,0,0,0,43,0,1,2023-2024
168,Gianluigi Donnarumma,ITA,['GK'],Paris S-G,24,1999,24.1,773,609,163,31,0,0,0,1,0,0,0,0,686,1,0,2023-2024
169,Siriné Doucouré,MLI,['FW'],Lorient,21,2002,4.7,94,87,7,0,2,1,1,0,0,0,0,0,71,0,1,2023-2024
170,Désiré Doué,FRA,"['MF', 'FW']",Rennes,18,2005,18.1,779,734,41,18,6,6,70,4,18,11,7,0,576,4,24,2023-2024
171,Guela Doué,CIV,['DF'],Rennes,20,2002,13.7,669,556,113,8,2,1,43,105,0,0,0,0,502,0,18,2023-2024
172,Douglas,BRA,['MF'],Nantes,26,1997,19.7,1040,991,47,34,4,8,20,2,11,8,2,0,904,2,11,2023-2024
173,Ismaël Doukouré,FRA,"['MF', 'DF']",Strasbourg,20,2003,18.4,771,729,40,23,4,7,0,8,0,0,0,0,660,2,9,2023-2024
174,Kamory Doumbia,MLI,['MF'],Brest,20,2003,9.8,487,472,14,5,2,0,8,3,2,0,2,0,420,1,8,2023-2024
175,Jean-Kevin Duverne,HAI,['DF'],Nantes,26,1997,15.0,743,653,86,15,0,2,13,71,0,0,0,0,597,4,11,2023-2024
176,Aron Dønnum,NOR,"['FW', 'MF']",Toulouse,25,1998,17.7,571,545,24,5,4,13,28,10,9,2,5,0,428,2,17,2023-2024
177,Simon Ebonog,CMR,['MF'],Le Havre,18,2004,0.2,21,21,0,0,0,0,0,0,0,0,0,0,17,0,0,2023-2024
178,Hugo Ekitike,FRA,['FW'],Paris S-G,21,2002,0.1,8,8,0,0,0,0,0,0,0,0,0,0,7,0,1,2023-2024
179,Simon Elisor,FRA,['FW'],Metz,24,1999,8.5,157,139,18,0,0,0,4,0,0,0,0,0,111,0,5,2023-2024
180,Breel Embolo,SUI,['FW'],Monaco,26,1997,2.0,46,46,0,0,0,0,1,0,0,0,0,0,37,0,2,2023-2024
