Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Season
370,Weston McKennie,USA,"['MF', 'DF']",Juventus,24,1998,28.8,0,23,5,21.7,0.80,0.17,0.00,0.00,10.5,0,0,0,3.0,3.0,0.13,-3.0,-3.0,2023-2024
371,Arthur Melo,BRA,['MF'],Fiorentina,26,1996,22.1,2,11,5,45.5,0.50,0.23,0.09,0.20,28.6,0,1,1,1.0,0.3,0.02,+1.0,+0.7,2023-2024
372,Leonardo Mendicino,ITA,['MF'],Atalanta,17,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
373,Alex Meret,ITA,['GK'],Napoli,26,1997,30.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
374,Junior Messias,BRA,"['MF', 'DF']",Genoa,32,1991,11.7,1,22,3,13.6,1.88,0.26,0.05,0.33,18.2,1,0,0,1.6,1.6,0.07,-0.6,-0.6,2023-2024
375,Nikola Milenković,SRB,['DF'],Fiorentina,25,1997,27.9,0,10,3,30.0,0.36,0.11,0.00,0.00,19.9,0,0,0,0.4,0.4,0.04,-0.4,-0.4,2023-2024
376,Arkadiusz Milik,POL,['FW'],Juventus,29,1994,10.2,4,37,13,35.1,3.62,1.27,0.11,0.31,13.6,3,0,0,5.1,5.1,0.14,-1.1,-1.1,2023-2024
377,Vanja Milinković-Savić,SRB,['GK'],Torino,26,1997,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
378,Yerry Mina,COL,"['DF', 'MF']",Fiorentina,28,1994,0.5,0,1,0,0.0,2.05,0.00,0.00,,15.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2023-2024
379,Yerry Mina,COL,['DF'],Cagliari,28,1994,13.5,2,2,1,50.0,0.15,0.07,0.50,1.00,17.2,0,1,1,1.3,0.5,0.25,+0.7,+0.5,2023-2024
380,Aleksei Miranchuk,RUS,"['MF', 'FW']",Atalanta,27,1995,13.1,3,37,21,56.8,2.83,1.61,0.08,0.14,16.4,0,0,0,5.4,5.4,0.15,-2.4,-2.4,2023-2024
381,Kevin Miranda,ITA,['DF'],Sassuolo,20,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
382,Antonio Mirante,ITA,['GK'],Milan,40,1983,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
383,Fabio Miretti,ITA,['MF'],Juventus,19,2003,12.3,1,20,3,15.0,1.63,0.24,0.05,0.33,20.4,0,0,0,1.2,1.2,0.06,-0.2,-0.2,2023-2024
384,Filippo Missori,ITA,['DF'],Sassuolo,19,2004,3.0,0,4,1,25.0,1.35,0.34,0.00,0.00,16.6,0,0,0,0.3,0.3,0.07,-0.3,-0.3,2023-2024
385,Stefan Mitrović,SRB,"['FW', 'MF']",Hellas Verona,20,2002,4.3,0,7,1,14.3,1.61,0.23,0.00,0.00,15.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4,2023-2024
386,Henrikh Mkhitaryan,ARM,['MF'],Inter,34,1989,30.9,2,39,6,15.4,1.26,0.19,0.05,0.33,19.5,0,0,0,3.6,3.6,0.09,-1.6,-1.6,2023-2024
387,Ilario Monterisi,ITA,['DF'],Frosinone,21,2001,16.3,2,5,3,60.0,0.31,0.18,0.40,0.67,8.7,0,0,0,1.1,1.1,0.22,+0.9,+0.9,2023-2024
388,Lorenzo Montipò,ITA,['GK'],Hellas Verona,27,1996,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
389,Nikola Moro,CRO,['MF'],Bologna,25,1998,9.3,1,11,1,9.1,1.18,0.11,0.09,1.00,22.1,1,0,0,0.7,0.7,0.06,+0.3,+0.3,2023-2024
390,Dany Mota,POR,"['FW', 'MF']",Monza,25,1998,22.8,4,38,11,28.9,1.67,0.48,0.11,0.36,14.4,0,0,0,3.6,3.6,0.09,+0.4,+0.4,2023-2024
391,Samuele Mulattieri,ITA,"['FW', 'MF']",Sassuolo,22,2000,5.1,0,13,5,38.5,2.53,0.97,0.00,0.00,11.5,0,0,0,1.6,1.6,0.12,-1.6,-1.6,2023-2024
392,Luis Muriel,COL,"['FW', 'MF']",Atalanta,32,1991,4.5,2,23,9,39.1,5.06,1.98,0.09,0.22,23.6,4,0,0,1.5,1.5,0.07,+0.5,+0.5,2023-2024
393,Yunus Musah,USA,"['MF', 'FW']",Milan,20,2002,16.4,0,14,5,35.7,0.85,0.30,0.00,0.00,20.7,0,0,0,0.6,0.6,0.04,-0.6,-0.6,2023-2024
394,Juan Musso,ARG,['GK'],Atalanta,29,1994,11.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
395,Kingstone Mutandwa,ZAM,"['FW', 'MF']",Cagliari,20,2003,0.4,1,2,1,50.0,4.62,2.31,0.50,1.00,19.1,0,0,0,0.1,0.1,0.04,+0.9,+0.9,2023-2024
396,Obite N'Dicka,CIV,['DF'],Roma,23,1999,24.1,0,9,1,11.1,0.37,0.04,0.00,0.00,13.2,0,0,0,1.0,1.0,0.11,-1.0,-1.0,2023-2024
397,Nahitan Nández,URU,"['MF', 'DF']",Cagliari,27,1995,26.0,2,22,5,22.7,0.85,0.19,0.05,0.20,18.1,0,1,1,3.7,2.9,0.13,-1.7,-1.9,2023-2024
398,Natan,BRA,['DF'],Napoli,22,2001,10.6,0,6,1,16.7,0.57,0.09,0.00,0.00,14.1,0,0,0,0.4,0.4,0.07,-0.4,-0.4,2023-2024
399,Lapo Nava,ITA,['GK'],Milan,19,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
400,Michel Ndary Adopo,FRA,['MF'],Atalanta,23,2000,1.2,0,1,1,100.0,0.83,0.83,0.00,0.00,9.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,2023-2024
401,Dan Ndoye,SUI,"['FW', 'MF']",Bologna,22,2000,19.7,1,41,16,39.0,2.08,0.81,0.02,0.06,16.7,0,0,0,4.9,4.9,0.13,-3.9,-3.9,2023-2024
402,Cyril Ngonge,BEL,"['FW', 'MF']",Hellas Verona,23,2000,15.9,6,42,14,33.3,2.64,0.88,0.14,0.43,18.2,4,0,0,4.2,3.4,0.08,+1.8,+2.6,2023-2024
403,Cyril Ngonge,BEL,['FW'],Napoli,23,2000,3.5,1,17,5,29.4,4.86,1.43,0.06,0.20,17.7,2,0,0,1.0,1.0,0.06,0.0,0.0,2023-2024
404,M'Baye Niang,SEN,['FW'],Empoli,28,1994,7.9,6,20,5,25.0,2.54,0.64,0.10,0.40,16.9,0,4,4,5.4,2.3,0.11,+0.6,-0.3,2023-2024
405,Hans Nicolussi Caviglia,ITA,['MF'],Juventus,23,2000,3.0,0,3,0,0.0,1.01,0.00,0.00,,25.9,1,0,0,0.1,0.1,0.04,-0.1,-0.1,2023-2024
406,Joseph Nonge,BEL,['MF'],Juventus,18,2005,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
407,Tijjani Noslin,NED,"['FW', 'MF']",Hellas Verona,24,1999,14.9,5,36,15,41.7,2.42,1.01,0.14,0.33,17.4,0,0,0,3.6,3.6,0.10,+1.4,+1.4,2023-2024
408,Simeon Nwankwo,NGA,['FW'],Salernitana,31,1992,7.6,3,13,7,53.8,1.71,0.92,0.23,0.43,10.6,0,0,0,2.7,2.7,0.21,+0.3,+0.3,2023-2024
409,M'Bala Nzola,ANG,['FW'],Fiorentina,26,1996,17.2,3,31,12,38.7,1.80,0.70,0.06,0.17,12.5,0,1,1,4.5,3.7,0.12,-1.5,-1.7,2023-2024
410,Adam Obert,SVK,['DF'],Cagliari,20,2002,10.5,0,3,3,100.0,0.29,0.29,0.00,0.00,18.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2023-2024
411,Pedro Obiang,EQG,['MF'],Sassuolo,31,1992,5.0,0,2,0,0.0,0.40,0.00,0.00,,28.8,0,0,0,0.0,0.0,0.02,0.0,0.0,2023-2024
412,Guillermo Ochoa,MEX,['GK'],Salernitana,38,1985,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
413,Jens Odgaard,DEN,"['FW', 'MF']",Bologna,24,1999,4.8,2,11,2,18.2,2.30,0.42,0.18,1.00,18.9,0,0,0,1.5,1.5,0.13,+0.5,+0.5,2023-2024
414,Noah Okafor,SUI,"['FW', 'MF']",Milan,23,2000,9.9,6,22,14,63.6,2.23,1.42,0.27,0.43,13.9,0,0,0,3.8,3.8,0.17,+2.2,+2.2,2023-2024
415,David Okereke,NGA,"['FW', 'MF']",Torino,25,1997,2.8,0,8,5,62.5,2.86,1.79,0.00,0.00,19.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,2023-2024
416,Caleb Okoli,ITA,['DF'],Frosinone,22,2001,32.4,0,13,3,23.1,0.40,0.09,0.00,0.00,11.7,0,0,0,0.6,0.6,0.05,-0.6,-0.6,2023-2024
417,Maduka Okoye,NGA,['GK'],Udinese,23,1999,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
418,Mathías Olivera,URU,['DF'],Napoli,25,1997,17.4,1,12,1,8.3,0.69,0.06,0.08,1.00,11.7,0,0,0,0.5,0.5,0.05,+0.5,+0.5,2023-2024
419,Gaetano Oristanio,ITA,"['FW', 'MF']",Cagliari,20,2002,12.3,2,23,5,21.7,1.87,0.41,0.09,0.40,18.9,1,0,0,1.8,1.8,0.08,+0.2,+0.2,2023-2024
420,Riccardo Orsolini,ITA,"['FW', 'MF']",Bologna,26,1997,19.9,10,55,22,40.0,2.76,1.10,0.15,0.36,18.1,5,2,3,7.4,5.0,0.09,+2.6,+3.0,2023-2024
421,Victor Osimhen,NGA,['FW'],Napoli,24,1998,22.0,15,85,36,42.4,3.86,1.63,0.14,0.33,13.4,0,3,5,15.4,11.4,0.13,-0.4,+0.6,2023-2024
422,Remi Oudin,FRA,"['MF', 'FW']",Lecce,26,1996,20.2,3,34,8,23.5,1.68,0.40,0.09,0.38,23.8,4,0,0,1.8,1.8,0.05,+1.2,+1.2,2023-2024
423,Anthony Oyono,GAB,['DF'],Frosinone,22,2001,13.3,0,4,1,25.0,0.30,0.08,0.00,0.00,19.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2023-2024
424,Simone Pafundi,ITA,['MF'],Udinese,17,2006,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
425,Riccardo Pagano,ITA,"['MF', 'DF']",Roma,18,2004,0.6,0,1,0,0.0,1.76,0.00,0.00,,22.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2023-2024
426,Christos Papadopoulos,GRE,['FW'],Genoa,18,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
427,Leandro Paredes,ARG,['MF'],Roma,29,1994,29.3,3,29,3,10.3,0.99,0.10,0.00,0.00,28.6,4,3,3,3.3,1.0,0.03,-0.3,-1.0,2023-2024
428,Fabiano Parisi,ITA,['DF'],Fiorentina,22,2000,16.2,0,12,2,16.7,0.74,0.12,0.00,0.00,19.4,0,0,0,0.9,0.9,0.08,-0.9,-0.9,2023-2024
429,Mario Pašalić,CRO,['MF'],Atalanta,28,1995,22.8,6,38,16,42.1,1.67,0.70,0.11,0.25,14.5,0,2,2,7.1,5.5,0.15,-1.1,-1.5,2023-2024
430,Triantafyllos Pasaridīs,GRE,['DF'],Salernitana,27,1996,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
431,Patric,ESP,['DF'],Lazio,30,1993,17.9,2,6,2,33.3,0.34,0.11,0.33,1.00,19.5,0,0,0,1.4,1.4,0.23,+0.6,+0.6,2023-2024
432,Rui Patrício,POR,['GK'],Roma,35,1988,23.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
433,Benjamin Pavard,FRA,['DF'],Inter,27,1996,18.6,0,15,5,33.3,0.81,0.27,0.00,0.00,18.7,0,0,0,0.7,0.7,0.05,-0.7,-0.7,2023-2024
434,Leonardo Pavoletti,ITA,['FW'],Cagliari,34,1988,7.0,4,25,9,36.0,3.58,1.29,0.16,0.44,11.3,0,0,0,2.6,2.6,0.10,+1.4,+1.4,2023-2024
435,Martín Payero,ARG,['MF'],Udinese,24,1998,20.0,2,38,8,21.1,1.90,0.40,0.05,0.25,22.9,1,0,0,1.5,1.5,0.04,+0.5,+0.5,2023-2024
436,Marcus Pedersen,NOR,['DF'],Sassuolo,23,2000,17.9,0,3,0,0.0,0.17,0.00,0.00,,24.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2023-2024
437,Pedro,ESP,"['FW', 'MF']",Lazio,36,1987,9.1,1,11,4,36.4,1.21,0.44,0.09,0.25,20.0,1,0,0,1.5,1.5,0.14,-0.5,-0.5,2023-2024
438,Pietro Pellegri,ITA,['FW'],Torino,22,2001,8.4,1,13,4,30.8,1.55,0.48,0.08,0.25,10.2,0,0,0,1.0,1.0,0.08,0.0,0.0,2023-2024
439,Lorenzo Pellegrini,ITA,['MF'],Roma,27,1996,20.7,8,46,19,41.3,2.23,0.92,0.15,0.37,19.8,5,1,1,4.8,4.0,0.09,+3.2,+3.0,2023-2024
440,Luca Pellegrini,ITA,['DF'],Lazio,24,1999,8.7,1,7,1,14.3,0.80,0.11,0.14,1.00,26.6,1,0,0,0.2,0.2,0.03,+0.8,+0.8,2023-2024
441,Marco Pellegrino,ARG,['DF'],Salernitana,21,2002,6.1,0,2,0,0.0,0.33,0.00,0.00,,11.9,0,0,0,0.0,0.0,0.02,0.0,0.0,2023-2024
442,Marco Pellegrino,ARG,['DF'],Milan,21,2002,0.8,0,1,1,100.0,1.32,1.32,0.00,0.00,12.9,0,0,0,0.0,0.0,0.02,0.0,0.0,2023-2024
443,Pepín,EQG,"['MF', 'FW']",Monza,26,1996,2.7,0,5,0,0.0,1.87,0.00,0.00,,26.2,2,0,0,0.2,0.2,0.03,-0.2,-0.2,2023-2024
444,Pedro Pereira,POR,['DF'],Monza,25,1998,9.3,0,3,0,0.0,0.32,0.00,0.00,,14.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,2023-2024
445,Roberto Pereyra,ARG,"['FW', 'MF']",Udinese,32,1991,20.6,4,26,8,30.8,1.26,0.39,0.12,0.38,15.9,0,1,1,3.5,2.7,0.11,+0.5,+0.3,2023-2024
446,Nehuén Pérez,ARG,['DF'],Udinese,23,2000,36.0,0,20,2,10.0,0.56,0.06,0.00,0.00,12.3,0,0,0,1.3,1.3,0.07,-1.3,-1.3,2023-2024
447,Simone Perilli,ITA,['GK'],Hellas Verona,28,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
448,Mattia Perin,ITA,['GK'],Juventus,30,1992,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
449,Samuele Perisan,ITA,['GK'],Empoli,25,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
450,Matteo Pessina,ITA,['MF'],Monza,26,1997,35.8,6,22,8,36.4,0.61,0.22,0.09,0.25,20.2,0,4,5,6.3,2.4,0.11,-0.3,-0.4,2023-2024
451,Andrea Petagna,ITA,['FW'],Cagliari,28,1995,11.1,1,20,8,40.0,1.81,0.72,0.05,0.13,13.7,0,0,0,1.6,1.6,0.08,-0.6,-0.6,2023-2024
452,Giuseppe Pezzella,ITA,['DF'],Empoli,25,1997,12.1,0,3,2,66.7,0.25,0.17,0.00,0.00,20.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2,2023-2024
453,Roberto Piccoli,ITA,['FW'],Empoli,22,2001,0.4,0,1,0,0.0,2.31,0.00,0.00,,16.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2023-2024
454,Roberto Piccoli,ITA,['FW'],Lecce,22,2001,15.3,5,56,20,35.7,3.66,1.31,0.07,0.20,16.5,1,1,1,6.4,5.6,0.10,-1.4,-1.6,2023-2024
455,Santiago Pierotti,ARG,"['MF', 'FW']",Lecce,22,2001,2.2,0,7,3,42.9,3.15,1.35,0.00,0.00,17.0,0,0,0,0.5,0.5,0.07,-0.5,-0.5,2023-2024
456,Niccolò Pierozzi,ITA,['DF'],Salernitana,21,2001,9.7,1,8,2,25.0,0.83,0.21,0.13,0.50,15.8,0,0,0,0.2,0.2,0.03,+0.8,+0.8,2023-2024
457,Andrea Pinamonti,ITA,['FW'],Sassuolo,24,1999,34.2,11,80,19,23.8,2.34,0.56,0.11,0.47,16.4,0,2,3,8.9,6.6,0.08,+2.1,+2.4,2023-2024
458,Carlo Pinsoglio,ITA,['GK'],Juventus,33,1990,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
459,Lorenzo Pirola,ITA,['DF'],Salernitana,21,2002,22.1,1,15,4,26.7,0.68,0.18,0.07,0.25,13.8,0,0,0,0.9,0.9,0.06,+0.1,+0.1,2023-2024
460,Niccolò Pisilli,ITA,['MF'],Roma,18,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
461,Tommaso Pobega,ITA,['MF'],Milan,24,1999,3.5,0,5,4,80.0,1.41,1.13,0.00,0.00,16.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,2023-2024
462,Paul Pogba,FRA,['MF'],Juventus,30,1993,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
463,Matteo Politano,ITA,['FW'],Napoli,29,1993,26.2,8,72,15,20.8,2.75,0.57,0.08,0.40,21.5,4,2,3,7.1,4.8,0.07,+0.9,+1.2,2023-2024
464,Marin Pongračić,CRO,['DF'],Lecce,25,1997,35.8,0,13,3,23.1,0.36,0.08,0.00,0.00,13.5,0,0,0,1.2,1.2,0.09,-1.2,-1.2,2023-2024
465,Stefan Posch,AUT,['DF'],Bologna,26,1997,26.8,1,18,4,22.2,0.67,0.15,0.06,0.25,19.3,0,0,0,1.2,1.2,0.07,-0.2,-0.2,2023-2024
466,Matteo Prati,ITA,['MF'],Cagliari,19,2003,21.9,1,36,10,27.8,1.64,0.46,0.03,0.10,22.6,2,0,0,2.0,2.0,0.06,-1.0,-1.0,2023-2024
467,Ivan Provedel,ITA,['GK'],Lazio,29,1994,30.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
468,Christian Pulisic,USA,"['FW', 'MF']",Milan,24,1998,28.9,12,65,31,47.7,2.25,1.07,0.18,0.39,15.7,0,0,0,8.0,8.0,0.12,+4.0,+4.0,2023-2024
469,George Pușcaș,ROU,['FW'],Genoa,27,1996,2.1,0,11,5,45.5,5.18,2.36,0.00,0.00,12.9,0,0,0,2.1,2.1,0.19,-2.1,-2.1,2023-2024
470,Domingos Quina,POR,['MF'],Udinese,23,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
471,Adrien Rabiot,FRA,['MF'],Juventus,28,1995,29.5,5,38,16,42.1,1.29,0.54,0.13,0.31,16.9,0,0,0,3.5,3.4,0.09,+1.5,+1.6,2023-2024
472,Uroš Račić,SRB,['MF'],Sassuolo,25,1998,9.1,1,17,4,23.5,1.87,0.44,0.06,0.25,24.3,2,0,0,0.8,0.8,0.05,+0.2,+0.2,2023-2024
473,Nemanja Radonjić,SRB,"['MF', 'FW']",Torino,27,1996,4.2,3,12,5,41.7,2.89,1.20,0.25,0.60,16.6,0,0,0,1.7,1.7,0.14,+1.3,+1.3,2023-2024
474,Boris Radunović,SRB,['GK'],Cagliari,27,1996,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
475,Hamza Rafia,TUN,['MF'],Lecce,24,1999,13.4,1,16,3,18.8,1.20,0.22,0.06,0.33,22.6,0,0,0,0.8,0.8,0.05,+0.2,+0.2,2023-2024
476,Ylber Ramadani,ALB,['MF'],Lecce,27,1996,33.0,1,31,6,19.4,0.94,0.18,0.03,0.17,27.6,0,0,0,1.0,1.0,0.03,0.0,0.0,2023-2024
477,Luca Ranieri,ITA,['DF'],Fiorentina,24,1999,22.9,2,10,3,30.0,0.44,0.13,0.20,0.67,8.8,0,0,0,0.9,0.9,0.09,+1.1,+1.1,2023-2024
478,Filippo Ranocchia,ITA,"['MF', 'DF']",Empoli,22,2001,5.3,0,6,2,33.3,1.13,0.38,0.00,0.00,26.6,2,0,0,0.2,0.2,0.04,-0.2,-0.2,2023-2024
479,Giacomo Raspadori,ITA,"['FW', 'MF']",Napoli,23,2000,17.6,5,60,24,40.0,3.41,1.36,0.08,0.21,18.8,4,0,1,5.9,4.5,0.07,-0.9,+0.5,2023-2024
480,Federico Ravaglia,ITA,['GK'],Bologna,23,1999,5.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
481,Tijjani Reijnders,NED,['MF'],Milan,25,1998,31.3,3,44,9,20.5,1.40,0.29,0.07,0.33,20.1,0,0,0,3.2,3.2,0.07,-0.2,-0.2,2023-2024
482,Reinier,BRA,"['MF', 'FW']",Frosinone,21,2002,11.8,2,14,6,42.9,1.19,0.51,0.14,0.33,16.3,0,0,0,1.3,1.3,0.09,+0.7,+0.7,2023-2024
483,Mateo Retegui,ITA,['FW'],Genoa,24,1999,24.6,7,62,22,35.5,2.52,0.89,0.10,0.27,14.3,0,1,1,5.8,5.0,0.08,+1.2,+1.0,2023-2024
484,Samuele Ricci,ITA,['MF'],Torino,21,2001,26.6,1,30,5,16.7,1.13,0.19,0.03,0.20,22.7,0,0,0,1.3,1.3,0.04,-0.3,-0.3,2023-2024
485,Ricardo Rodríguez,SUI,['DF'],Torino,30,1992,30.8,1,11,2,18.2,0.36,0.06,0.09,0.50,27.2,2,0,0,0.3,0.3,0.03,+0.7,+0.7,2023-2024
486,Alessio Romagnoli,ITA,['DF'],Lazio,28,1995,26.8,0,11,5,45.5,0.41,0.19,0.00,0.00,12.0,0,0,0,0.6,0.6,0.05,-0.6,-0.6,2023-2024
487,Simone Romagnoli,ITA,['DF'],Frosinone,33,1990,30.2,1,12,1,8.3,0.40,0.03,0.08,1.00,8.8,0,0,0,1.2,1.2,0.10,-0.2,-0.2,2023-2024
488,Luka Romero,ARG,"['FW', 'MF']",Milan,18,2004,1.0,0,1,0,0.0,1.02,0.00,0.00,,9.5,0,0,0,0.1,0.1,0.09,-0.1,-0.1,2023-2024
489,Marten de Roon,NED,"['MF', 'DF']",Atalanta,32,1991,28.9,0,16,3,18.8,0.55,0.10,0.00,0.00,24.5,0,0,0,0.6,0.6,0.04,-0.6,-0.6,2023-2024
490,Francesco Rossi,ITA,['GK'],Atalanta,32,1991,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
491,Nicolò Rovella,ITA,['MF'],Lazio,21,2001,14.6,0,5,1,20.0,0.34,0.07,0.00,0.00,26.4,1,0,0,0.6,0.6,0.12,-0.6,-0.6,2023-2024
492,Amir Rrahmani,KVX,['DF'],Napoli,29,1994,28.9,3,25,8,32.0,0.87,0.28,0.12,0.38,12.0,0,0,0,2.2,2.2,0.09,+0.8,+0.8,2023-2024
493,Ruan,BRA,['DF'],Sassuolo,24,1999,16.8,0,7,2,28.6,0.42,0.12,0.00,0.00,10.6,0,0,0,0.5,0.5,0.07,-0.5,-0.5,2023-2024
