Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Season
494,Daniele Rugani,ITA,['DF'],Juventus,29,1994,13.2,2,8,2,25.0,0.61,0.15,0.25,1.00,7.3,0,0,0,1.6,1.6,0.30,+0.4,+0.4,2023-2024
495,Matteo Ruggeri,ITA,['DF'],Atalanta,21,2002,27.2,0,12,4,33.3,0.44,0.15,0.00,0.00,16.9,0,0,0,0.5,0.5,0.04,-0.5,-0.5,2023-2024
496,Mário Rui,POR,['DF'],Napoli,32,1991,13.4,0,5,2,40.0,0.37,0.15,0.00,0.00,31.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2023-2024
497,Stefano Sabelli,ITA,['DF'],Genoa,30,1993,27.0,0,9,3,33.3,0.33,0.11,0.00,0.00,18.6,0,0,0,0.8,0.8,0.08,-0.8,-0.8,2023-2024
498,Alexis Saelemaekers,BEL,"['FW', 'MF']",Bologna,24,1999,21.0,4,29,10,34.5,1.38,0.48,0.14,0.40,23.2,4,0,0,2.6,2.6,0.09,+1.4,+1.4,2023-2024
499,Lazar Samardzic,SRB,['MF'],Udinese,21,2002,26.4,6,56,16,28.6,2.12,0.61,0.09,0.31,25.7,13,1,1,3.5,2.8,0.05,+2.5,+2.2,2023-2024
500,Junior Sambia,FRA,"['DF', 'MF']",Salernitana,26,1996,11.5,1,12,4,33.3,1.05,0.35,0.08,0.25,25.9,5,0,0,0.5,0.5,0.04,+0.5,+0.5,2023-2024
501,Antonio Sanabria,PAR,"['FW', 'MF']",Torino,27,1996,23.7,5,52,14,26.9,2.19,0.59,0.06,0.21,12.7,0,2,2,9.3,7.7,0.15,-4.3,-4.7,2023-2024
502,Renato Sanches,POR,['MF'],Roma,25,1997,1.6,1,2,1,50.0,1.23,0.62,0.50,1.00,19.1,0,0,0,0.1,0.1,0.04,+0.9,+0.9,2023-2024
503,Alexis Sánchez,CHI,"['FW', 'MF']",Inter,34,1988,8.5,2,17,5,29.4,2.01,0.59,0.06,0.20,16.4,2,1,1,3.2,2.5,0.14,-1.2,-1.5,2023-2024
504,Alex Sandro,BRA,['DF'],Juventus,32,1991,8.0,1,5,1,20.0,0.62,0.12,0.20,1.00,8.2,0,0,0,0.4,0.4,0.08,+0.6,+0.6,2023-2024
505,Nicola Sansone,ITA,"['FW', 'MF']",Lecce,31,1991,8.5,2,23,5,21.7,2.70,0.59,0.09,0.40,18.9,2,0,0,2.8,2.8,0.12,-0.8,-0.8,2023-2024
506,Riccardo Saponara,ITA,"['FW', 'MF']",Hellas Verona,31,1991,3.8,0,5,1,20.0,1.32,0.26,0.00,0.00,25.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,2023-2024
507,Zanos Savva,CYP,"['DF', 'MF']",Torino,17,2005,0.3,1,1,1,100.0,3.21,3.21,1.00,1.00,8.2,0,0,0,0.2,0.2,0.16,+0.8,+0.8,2023-2024
508,Saba Sazonov,GEO,['DF'],Torino,21,2002,4.0,0,1,0,0.0,0.25,0.00,0.00,,3.0,0,0,0,0.2,0.2,0.16,-0.2,-0.2,2023-2024
509,Giorgio Scalvini,ITA,['DF'],Atalanta,19,2003,28.3,1,19,6,31.6,0.67,0.21,0.05,0.17,14.6,0,0,0,1.4,1.4,0.08,-0.4,-0.4,2023-2024
510,Gianluca Scamacca,ITA,['FW'],Atalanta,24,1999,16.1,12,60,26,43.3,3.72,1.61,0.20,0.46,15.1,0,0,0,6.5,6.5,0.11,+5.5,+5.5,2023-2024
511,Perr Schuurs,NED,['DF'],Torino,23,1999,8.6,1,7,1,14.3,0.82,0.12,0.14,1.00,25.5,0,0,0,0.7,0.7,0.10,+0.3,+0.3,2023-2024
512,Simone Scuffet,ITA,['GK'],Cagliari,27,1996,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
513,Demba Seck,SEN,['MF'],Torino,22,2001,4.7,0,9,2,22.2,1.91,0.42,0.00,0.00,17.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,2023-2024
514,Demba Seck,SEN,"['FW', 'MF']",Frosinone,22,2001,3.3,0,7,2,28.6,2.11,0.60,0.00,0.00,16.8,0,0,0,1.1,1.1,0.16,-1.1,-1.1,2023-2024
515,Nikola Sekulov,ITA,['FW'],Juventus,21,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
516,Vivaldo Semedo,POR,['FW'],Udinese,18,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
517,Stefano Sensi,ITA,['MF'],Inter,27,1995,0.5,0,2,0,0.0,3.91,0.00,0.00,,28.5,1,0,0,0.1,0.1,0.04,-0.1,-0.1,2023-2024
518,Suat Serdar,GER,['MF'],Hellas Verona,26,1997,18.4,0,22,7,31.8,1.19,0.38,0.00,0.00,22.4,0,0,0,1.0,1.0,0.05,-1.0,-1.0,2023-2024
519,Andres Sfait,ROU,"['DF', 'MF']",Salernitana,18,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
520,Stephan El Shaarawy,ITA,"['FW', 'DF']",Roma,30,1992,19.3,3,40,10,25.0,2.07,0.52,0.08,0.30,19.1,1,0,0,2.5,2.5,0.06,+0.5,+0.5,2023-2024
521,Eldor Shomurodov,UZB,"['FW', 'MF']",Cagliari,28,1995,10.4,3,21,7,33.3,2.02,0.67,0.14,0.43,11.9,0,0,0,3.5,3.5,0.19,-0.5,-0.5,2023-2024
522,Steven Shpendi,ALB,"['FW', 'MF']",Empoli,20,2003,4.6,0,7,3,42.9,1.53,0.66,0.00,0.00,16.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4,2023-2024
523,Marco Silvestri,ITA,['GK'],Udinese,32,1991,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
524,Giovanni Simeone,ARG,['FW'],Napoli,28,1995,8.9,1,35,12,34.3,3.94,1.35,0.03,0.08,14.6,0,0,0,3.4,3.4,0.10,-2.4,-2.4,2023-2024
525,Jan-Carlo Simic,SRB,['DF'],Milan,18,2005,1.6,1,2,1,50.0,1.23,0.62,0.50,1.00,6.2,0,0,0,0.6,0.6,0.31,+0.4,+0.4,2023-2024
526,Leo Skiri Østigård,NOR,['DF'],Napoli,23,1999,18.1,1,7,1,14.3,0.39,0.06,0.14,1.00,13.2,0,0,0,0.6,0.6,0.09,+0.4,+0.4,2023-2024
527,Łukasz Skorupski,POL,['GK'],Bologna,32,1991,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
528,Chris Smalling,ENG,['DF'],Roma,33,1989,4.3,0,1,1,100.0,0.23,0.23,0.00,0.00,7.1,0,0,0,0.0,0.0,0.05,0.0,0.0,2023-2024
529,Andrea Sodero,ITA,['MF'],Empoli,18,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
530,Ola Solbakken,NOR,['FW'],Roma,24,1998,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
531,Daniele Sommariva,ITA,['GK'],Genoa,26,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
532,Yann Sommer,SUI,['GK'],Inter,34,1988,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
533,Brandon Soppy,FRA,['DF'],Torino,21,2002,2.0,0,1,0,0.0,0.51,0.00,0.00,,25.1,0,0,0,0.0,0.0,0.01,0.0,0.0,2023-2024
534,Alessandro Sorrentino,ITA,['GK'],Monza,21,2002,6.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
535,Riccardo Sottil,ITA,['FW'],Fiorentina,24,1999,12.3,2,34,13,38.2,2.77,1.06,0.06,0.15,17.0,1,0,0,2.6,2.6,0.08,-0.6,-0.6,2023-2024
536,Matìas Soulé,ARG,"['FW', 'MF']",Frosinone,20,2003,34.7,11,77,18,23.4,2.22,0.52,0.08,0.33,22.2,7,5,6,10.5,5.7,0.07,+0.5,+0.3,2023-2024
537,Djed Spence,ENG,['DF'],Genoa,22,2000,9.5,0,2,0,0.0,0.21,0.00,0.00,,11.9,0,0,0,0.2,0.2,0.09,-0.2,-0.2,2023-2024
538,Leonardo Spinazzola,ITA,['DF'],Roma,30,1993,14.6,1,8,3,37.5,0.55,0.21,0.13,0.33,23.6,0,0,0,0.2,0.2,0.03,+0.8,+0.8,2023-2024
539,Marco Sportiello,ITA,['GK'],Milan,31,1992,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
540,Trivante Stewart,JAM,"['FW', 'MF']",Salernitana,23,2000,1.1,0,2,1,50.0,1.80,0.90,0.00,0.00,22.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2023-2024
541,Gabriel Strefezza,BRA,['FW'],Lecce,26,1997,12.4,1,27,5,18.5,2.19,0.40,0.00,0.00,22.8,1,1,1,2.5,1.7,0.06,-1.5,-1.7,2023-2024
542,Kevin Strootman,NED,['MF'],Genoa,33,1990,13.4,0,1,0,0.0,0.07,0.00,0.00,,24.5,0,0,0,0.1,0.1,0.08,-0.1,-0.1,2023-2024
543,Isaac Success,NGA,"['FW', 'MF']",Udinese,27,1996,9.8,1,18,4,22.2,1.84,0.41,0.06,0.25,16.9,0,0,1,2.7,1.9,0.11,-1.7,-0.9,2023-2024
544,Ibrahim Sulemana,GHA,['MF'],Cagliari,20,2003,14.9,2,13,3,23.1,0.87,0.20,0.15,0.67,23.2,0,0,0,0.8,0.8,0.06,+1.2,+1.2,2023-2024
545,Tomáš Suslov,SVK,"['MF', 'FW']",Hellas Verona,21,2002,23.2,3,51,15,29.4,2.19,0.65,0.04,0.13,25.8,4,1,1,3.5,2.6,0.05,-0.5,-0.6,2023-2024
546,Mile Svilar,SRB,['GK'],Roma,23,1999,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
547,Karol Świderski,POL,"['FW', 'MF']",Hellas Verona,26,1997,5.6,2,15,6,40.0,2.68,1.07,0.13,0.33,13.7,0,0,0,1.7,1.7,0.12,+0.3,+0.3,2023-2024
548,Wojciech Szczęsny,POL,['GK'],Juventus,33,1990,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
549,Przemysław Szymiński,POL,['MF'],Frosinone,29,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
550,Adrien Tameze,CMR,"['DF', 'MF']",Torino,29,1994,23.8,0,9,0,0.0,0.38,0.00,0.00,,13.0,0,0,0,0.7,0.7,0.08,-0.7,-0.7,2023-2024
551,Elayis Tavsan,NED,"['MF', 'FW']",Hellas Verona,22,2001,0.6,0,3,1,33.3,5.40,1.80,0.00,0.00,23.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2023-2024
552,Loum Tchaouna,FRA,"['FW', 'MF']",Salernitana,19,2003,23.3,4,44,15,34.1,1.89,0.64,0.09,0.27,20.3,0,0,0,2.6,2.6,0.06,+1.4,+1.4,2023-2024
553,Jackson Tchatchoua,CMR,['DF'],Hellas Verona,21,2001,19.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
554,Filippo Terracciano,ITA,['DF'],Hellas Verona,20,2003,14.4,0,8,3,37.5,0.56,0.21,0.00,0.00,21.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3,2023-2024
555,Filippo Terracciano,ITA,"['DF', 'FW']",Milan,20,2003,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
556,Pietro Terracciano,ITA,['GK'],Fiorentina,33,1990,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
557,Florian Thauvin,FRA,['FW'],Udinese,30,1993,19.0,5,47,14,29.8,2.47,0.74,0.09,0.29,18.2,4,1,1,4.7,3.9,0.08,+0.3,+0.1,2023-2024
558,Malick Thiaw,GER,['DF'],Milan,21,2001,18.0,0,5,1,20.0,0.28,0.06,0.00,0.00,12.7,0,0,0,0.6,0.6,0.12,-0.6,-0.6,2023-2024
559,Morten Thorsby,NOR,['MF'],Genoa,27,1996,12.9,2,13,6,46.2,1.01,0.47,0.15,0.33,12.2,0,0,0,1.8,1.8,0.14,+0.2,+0.2,2023-2024
560,Kristian Thorstvedt,NOR,['MF'],Sassuolo,24,1999,26.6,6,42,15,35.7,1.58,0.56,0.14,0.40,15.8,0,0,0,4.4,4.4,0.10,+1.6,+1.6,2023-2024
561,Marcus Thuram,FRA,['FW'],Inter,25,1997,29.9,13,77,29,37.7,2.58,0.97,0.17,0.45,11.8,0,0,0,14.3,14.3,0.19,-1.3,-1.3,2023-2024
562,Antonio Tikvić,CRO,['DF'],Udinese,19,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
563,Jeremy Toljan,GER,['DF'],Sassuolo,28,1994,23.1,0,12,3,25.0,0.52,0.13,0.00,0.00,18.6,0,0,0,0.6,0.6,0.05,-0.6,-0.6,2023-2024
564,Rafael Tolói,ITA,['DF'],Atalanta,32,1990,10.7,0,3,0,0.0,0.28,0.00,0.00,,19.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,2023-2024
565,Fikayo Tomori,ENG,['DF'],Milan,25,1997,23.6,4,17,7,41.2,0.72,0.30,0.24,0.57,9.9,0,0,0,3.7,3.7,0.22,+0.3,+0.3,2023-2024
566,Ahmed Touba,ALG,['DF'],Lecce,25,1998,3.1,0,1,0,0.0,0.32,0.00,0.00,,7.1,0,0,0,0.0,0.0,0.03,0.0,0.0,2023-2024
567,Chaka Traorè,CIV,['FW'],Milan,18,2004,0.2,1,1,1,100.0,4.50,4.50,1.00,1.00,17.3,0,0,0,0.1,0.1,0.08,+0.9,+0.9,2023-2024
568,Stefano Turati,ITA,['GK'],Frosinone,21,2001,30.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
569,Kacper Urbanski,POL,"['MF', 'FW']",Bologna,18,2004,10.3,0,17,6,35.3,1.65,0.58,0.00,0.00,17.6,0,0,0,1.1,1.1,0.07,-1.1,-1.1,2023-2024
570,Emanuele Valeri,ITA,['DF'],Frosinone,24,1998,13.1,0,19,3,15.8,1.45,0.23,0.00,0.00,24.4,0,0,0,0.9,0.9,0.05,-0.9,-0.9,2023-2024
571,Johan Vásquez,MEX,['DF'],Genoa,24,1998,31.7,1,34,10,29.4,1.07,0.32,0.03,0.10,13.6,0,0,0,1.9,1.9,0.05,-0.9,-0.9,2023-2024
572,Matías Vecino,URU,['MF'],Lazio,31,1991,12.8,6,33,11,33.3,2.58,0.86,0.18,0.55,15.7,0,0,0,3.7,3.7,0.11,+2.3,+2.3,2023-2024
573,Lorenzo Venuti,ITA,['DF'],Lecce,28,1995,4.0,0,3,1,33.3,0.74,0.25,0.00,0.00,25.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2023-2024
574,Simone Verdi,ITA,['FW'],Torino,31,1992,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
575,Emanuel Vignato,ITA,"['MF', 'FW']",Salernitana,22,2000,3.5,0,1,0,0.0,0.29,0.00,0.00,,15.6,0,0,0,0.0,0.0,0.03,0.0,0.0,2023-2024
576,Samuele Vignato,ITA,"['MF', 'FW']",Monza,19,2004,3.8,1,7,4,57.1,1.84,1.05,0.14,0.25,15.1,0,0,0,1.7,1.7,0.24,-0.7,-0.7,2023-2024
577,Matías Viña,URU,['DF'],Sassuolo,25,1997,11.3,0,8,2,25.0,0.71,0.18,0.00,0.00,22.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3,2023-2024
578,Rúben Vinagre,POR,"['DF', 'FW']",Hellas Verona,24,1999,3.1,0,2,0,0.0,0.64,0.00,0.00,,31.5,0,0,0,0.0,0.0,0.02,0.0,0.0,2023-2024
579,Nicolas Viola,ITA,"['MF', 'FW']",Cagliari,33,1989,13.4,5,37,11,29.7,2.76,0.82,0.14,0.45,22.3,6,0,1,3.4,2.6,0.07,+1.6,+2.4,2023-2024
580,Mattia Viti,ITA,['DF'],Sassuolo,21,2002,10.9,1,4,1,25.0,0.37,0.09,0.25,1.00,6.3,0,0,0,1.0,1.0,0.24,0.0,0.0,2023-2024
581,Vitinha,POR,"['FW', 'MF']",Genoa,23,2000,3.2,2,14,5,35.7,4.42,1.58,0.14,0.40,14.4,0,0,0,1.1,1.1,0.08,+0.9,+0.9,2023-2024
582,Dušan Vlahović,SRB,['FW'],Juventus,23,2000,25.6,16,106,35,33.0,4.14,1.37,0.13,0.40,15.8,7,2,4,16.6,13.3,0.13,-0.6,+0.7,2023-2024
583,Nikola Vlašić,CRO,"['MF', 'FW']",Torino,25,1997,29.0,3,46,11,23.9,1.59,0.38,0.07,0.27,20.1,1,0,0,2.4,2.4,0.05,+0.6,+0.6,2023-2024
584,Alessandro Vogliacco,ITA,['DF'],Genoa,24,1998,13.0,0,5,0,0.0,0.38,0.00,0.00,,13.9,0,0,0,0.4,0.4,0.08,-0.4,-0.4,2023-2024
585,Mërgim Vojvoda,KVX,['DF'],Torino,28,1995,15.3,0,9,4,44.4,0.59,0.26,0.00,0.00,21.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4,2023-2024
586,Cristian Volpato,ITA,"['MF', 'FW']",Sassuolo,19,2003,7.2,1,12,6,50.0,1.67,0.84,0.08,0.17,23.2,0,0,0,0.5,0.5,0.04,+0.5,+0.5,2023-2024
587,Stefan de Vrij,NED,['DF'],Inter,31,1992,17.6,1,10,3,30.0,0.57,0.17,0.10,0.33,12.3,0,0,0,0.6,0.6,0.06,+0.4,+0.4,2023-2024
588,Walace,BRA,['MF'],Udinese,28,1995,36.0,2,27,9,33.3,0.75,0.25,0.07,0.22,27.3,0,0,0,0.8,0.8,0.03,+1.2,+1.2,2023-2024
589,Sebastian Walukiewicz,POL,['DF'],Empoli,23,2000,22.8,0,4,2,50.0,0.18,0.09,0.00,0.00,18.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2023-2024
590,Timothy Weah,USA,"['DF', 'FW']",Juventus,23,2000,14.0,0,12,2,16.7,0.86,0.14,0.00,0.00,20.0,0,0,0,1.5,1.5,0.13,-1.5,-1.5,2023-2024
591,Shon Weissman,ISR,"['FW', 'DF']",Salernitana,27,1996,5.5,1,6,1,16.7,1.09,0.18,0.17,1.00,11.2,0,0,0,1.0,1.0,0.17,0.0,0.0,2023-2024
592,Mateusz Wieteska,POL,['DF'],Cagliari,26,1997,10.7,0,4,0,0.0,0.37,0.00,0.00,,9.8,0,0,0,0.3,0.3,0.08,-0.3,-0.3,2023-2024
593,Kenan Yıldız,TUR,"['FW', 'MF']",Juventus,18,2005,10.6,2,19,7,36.8,1.80,0.66,0.11,0.29,16.6,0,0,0,1.6,1.6,0.09,+0.4,+0.4,2023-2024
594,Mattia Zaccagni,ITA,"['FW', 'MF']",Lazio,28,1995,21.7,6,42,13,31.0,1.93,0.60,0.14,0.46,17.6,3,0,0,4.7,4.7,0.12,+1.3,+1.3,2023-2024
595,Nicola Zalewski,POL,"['DF', 'FW']",Roma,21,2002,10.8,0,16,1,6.3,1.49,0.09,0.00,0.00,19.8,0,0,0,0.8,0.8,0.05,-0.8,-0.8,2023-2024
596,Andre-Frank Zambo Anguissa,CMR,['MF'],Napoli,27,1995,31.0,0,33,6,18.2,1.07,0.19,0.00,0.00,16.6,0,0,0,3.4,3.3,0.10,-3.4,-3.3,2023-2024
597,Alessandro Zanoli,ITA,['DF'],Salernitana,22,2000,10.2,0,3,1,33.3,0.29,0.10,0.00,0.00,12.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,2023-2024
598,Alessandro Zanoli,ITA,"['DF', 'FW']",Napoli,22,2000,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
599,Duván Zapata,COL,['FW'],Torino,32,1991,32.0,12,99,38,38.4,3.09,1.19,0.12,0.32,13.3,0,0,0,10.9,10.9,0.11,+1.1,+1.1,2023-2024
600,Duván Zapata,COL,['FW'],Atalanta,32,1991,1.2,1,5,2,40.0,4.02,1.61,0.20,0.50,12.3,0,0,0,0.4,0.4,0.08,+0.6,+0.6,2023-2024
601,Gabriele Zappa,ITA,['DF'],Cagliari,23,1999,28.5,1,19,5,26.3,0.67,0.18,0.05,0.20,18.7,0,0,0,1.5,1.5,0.08,-0.5,-0.5,2023-2024
602,Davide Zappacosta,ITA,['DF'],Atalanta,31,1992,20.7,2,37,10,27.0,1.78,0.48,0.05,0.20,17.1,0,0,0,2.2,2.2,0.06,-0.2,-0.2,2023-2024
603,Oier Zarraga,ESP,['MF'],Udinese,24,1999,4.5,2,6,2,33.3,1.34,0.45,0.33,1.00,19.7,0,0,0,0.6,0.6,0.10,+1.4,+1.4,2023-2024
604,Jordan Zemura,ZIM,['DF'],Udinese,23,1999,11.5,1,5,3,60.0,0.43,0.26,0.20,0.33,13.0,0,0,0,0.8,0.8,0.16,+0.2,+0.2,2023-2024
605,Alessio Zerbin,ITA,"['DF', 'FW']",Monza,24,1999,7.6,0,6,2,33.3,0.79,0.26,0.00,0.00,20.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4,2023-2024
606,Alessio Zerbin,ITA,"['FW', 'DF']",Napoli,24,1999,1.7,0,3,1,33.3,1.80,0.60,0.00,0.00,18.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2,2023-2024
607,Kevin Zeroli,ITA,['MF'],Milan,18,2005,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
608,Piotr Zieliński,POL,['MF'],Napoli,29,1994,21.4,3,29,8,27.6,1.36,0.37,0.07,0.25,21.4,3,1,1,2.6,1.8,0.06,+0.4,+0.2,2023-2024
609,David Zima,CZE,['DF'],Torino,22,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2023-2024
610,Joshua Zirkzee,NED,['FW'],Bologna,22,2001,30.7,11,84,29,34.5,2.74,0.95,0.11,0.31,17.8,3,2,2,9.0,7.4,0.09,+2.0,+1.6,2023-2024
611,Nadir Zortea,ITA,['DF'],Frosinone,24,1999,14.0,1,10,4,40.0,0.72,0.29,0.10,0.25,22.3,0,0,0,0.4,0.4,0.04,+0.6,+0.6,2023-2024
612,Nadir Zortea,ITA,['DF'],Atalanta,24,1999,1.7,1,2,1,50.0,1.21,0.60,0.50,1.00,22.2,0,0,0,0.1,0.1,0.04,+0.9,+0.9,2023-2024
613,Szymon Żurkowski,POL,['MF'],Empoli,25,1997,9.6,4,16,6,37.5,1.66,0.62,0.25,0.67,18.1,0,0,0,1.0,1.0,0.06,+3.0,+3.0,2023-2024
614,Milan Đurić,BIH,['FW'],Hellas Verona,33,1990,13.4,5,22,13,59.1,1.64,0.97,0.18,0.31,12.5,0,1,3,4.5,2.2,0.10,+0.5,+1.8,2023-2024
615,Milan Đurić,BIH,['FW'],Monza,33,1990,14.0,4,26,6,23.1,1.86,0.43,0.15,0.67,10.7,0,0,0,3.0,3.0,0.11,+1.0,+1.0,2023-2024
616,Mateusz Łęgowski,POL,['MF'],Salernitana,20,2003,12.7,0,7,1,14.3,0.55,0.08,0.00,0.00,20.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,2023-2024
